"Georgetown, Canada",ERROR,ERROR
"De Pue, IL",41.324166666,-89.306666666
"Den Bosch, Netherlands",ERROR,ERROR
"West Randolph, VT",ERROR,ERROR
"Cambridge, IN",ERROR,ERROR
"Pulaski, Oswego County",ERROR,ERROR
"DeWitt, IA",41.822777777,-90.542777777
"Grasshopper Falls, KS",ERROR,ERROR
"Amite City, LA",30.72861,-90.50833
"Howard City, NE",41.073055555,-98.716388888
"Wheeler, MT",ERROR,ERROR
"West Plains, KS",ERROR,ERROR
"Croton-on-Hudson, NY",41.2042,-73.8861
"South Omaha, NE",41.2106,-95.9625
"Montgomery, MO",52.5628,-3.1493
"New York City, NY",40.7,-74.0
"Evergreen, AL",31.435025,-86.954905
"Silver Cliff, CO",38.1364,-105.439
"Collingswood, NJ",39.9153,-75.0784
"Cora, KS",39.89277778,-98.66361111
"Cahawba, AL",ERROR,ERROR
"Boyle, Roscommon, Ireland",53.972,-8.3
"Lardo, ID",ERROR,ERROR
"Fenelon Falls, Canada",ERROR,ERROR
"Moyie, Canada",ERROR,ERROR
"Auraria, GA",34.475,-84.0233
"Belvedere, CA",37.872777777,-122.464444444
"Altedena, CA",ERROR,ERROR
"Hodgkins, IL",41.7642,-87.8594
"Springfield, KS",ERROR,ERROR
"Harrington, NC",ERROR,ERROR
"Nashville, OK",ERROR,ERROR
"Dannevirke, New Zealand",ERROR,ERROR
"Tanforan, CA",ERROR,ERROR
"El Moro, CO",37.22444444,-104.46666667
"Richland, KS",38.883611111,-95.539722222
"Covert, KS",39.2803,-98.8108
"Navajoe, TX",ERROR,ERROR
"Baron, OK",35.9,-94.6003
"Lestershire, NY",42.1167,-75.9594
"Rodney, New Zealand",ERROR,ERROR
"Prairie City, KS",38.760277777,-95.213333333
"Gladstone, Canada",ERROR,ERROR
"Pittsburg, PA",40.441666666,-80.0
"Keota, CO",40.7028,-104.075
"Buckner, KS",ERROR,ERROR
"Vance AFB, OK",ERROR,ERROR
"Camp Cooke, CA",ERROR,ERROR
"Mt. Carmel, IL",ERROR,ERROR
"Coral Gables, FL",25.75,-80.271111111
"Leaksville, NC",ERROR,ERROR
"Whitesville, Allegany County NY",ERROR,ERROR
"Brookhaven, GA",33.858333333,-84.340277777
"Saint Peter Port, United Kingdom",ERROR,ERROR
"Ravanna, KS",38.1597,-100.382
"Mt. Zion, GA",ERROR,ERROR
"Omio, KS",ERROR,ERROR
"Oakbrook Terrace, IL",41.8538887,-87.9684325
"Hays City, KS",ERROR,ERROR
"Kingston, KING, JM",ERROR,ERROR
"Saint Anthony, MN",45.020277777,-93.217777777
"Whitestown, NY",43.123055555,-75.309166666
"St. Mary's, GA",30.7564,-81.5714
"Canyon City, TX",29.8739,-98.1878
"Lamborn, KS",ERROR,ERROR
"La Crosse, AR",ERROR,ERROR
"Roblin, Canada",ERROR,ERROR
"Laurel Hill, VA",38.7139,-77.2489
"Forest View, IL",41.8075,-87.7861
"Bellaire, KS",37.76251,-97.26699
"McAllaster, KS",39.0061,-101.392
"Trout Lake, Canada",ERROR,ERROR
"Benson, NE",43.251944444,-74.278333333
"Britton, OK",35.5656,-97.5311
"New Chicago, KS",ERROR,ERROR
"Mille Lacs, MN",ERROR,ERROR
"Rushville, NY ;",ERROR,ERROR
"St. Augustine, FL",29.894722222,-81.314444444
"QuAppelle, Canada",ERROR,ERROR
"Mt. Kisco, NY",ERROR,ERROR
"North Riverside, IL",41.8461,-87.8297
"Leesville, IN",38.8456,-86.2844
"Butte Anaconda, MT",ERROR,ERROR
"Dansville Village, NY",ERROR,ERROR
"McGrath, AK",62.956388888,-155.595833333
"Newport, DE",39.7133,-75.6081
"O'Neill, NE",42.460833333,-98.646944444
"Archdale, NC",35.90389,-79.96583
"DeQuincy, LA",30.4508,-93.4356
"Ninnescah, KS",ERROR,ERROR
"Manitou, Canada",ERROR,ERROR
"Faulkland, DE",39.7475,-75.63555556
"Pas, Canada",ERROR,ERROR
"Ocean Beach, CA",32.7525,-117.251944444
"Indiana Harbour, IN",ERROR,ERROR
"Navan, Meath, Ireland",ERROR,ERROR
"Cain City, KS",ERROR,ERROR
"Nokomis, Canada",ERROR,ERROR
"White Pine, CO",ERROR,ERROR
"St. Anthony, MN",45.020277777,-93.217777777
"Decatur Center, KS",ERROR,ERROR
"Coleshill, United Kingdom",ERROR,ERROR
"Dalles, OR",ERROR,ERROR
"Greenfield, NV",ERROR,ERROR
"Mauch Chunk, PA",ERROR,ERROR
"Pokeepsie ie Poughkeepsie, NY",ERROR,ERROR
"Bellefontaine Neighbors, MO",38.748333333,-90.228055555
"Tribbey, OK",35.092777777,-97.091666666
"Aintree, United Kingdom",ERROR,ERROR
"Wellsborough, PA",ERROR,ERROR
"Dodge, KS",ERROR,ERROR
"Webster Groves, MO",38.587777777,-90.354444444
"Geist, IN",39.9289,-85.9822
"Garland, WY",44.778611111,-108.6575
"Elrose, Canada",ERROR,ERROR
"Sunny Isles Beach, FL",25.941666666,-80.125
"St. Ignatius, MT",47.318055555,-114.096111111
"Bayou Sara, LA",ERROR,ERROR
"Bowen, NE",ERROR,ERROR
"Rouleau, Canada",ERROR,ERROR
"Pratt City, AL",ERROR,ERROR
"Hoylake, United Kingdom",ERROR,ERROR
"Glenville, NE",42.929166666,-74.051944444
"Marple, PA",ERROR,ERROR
"Port St. Lucie, FL",27.275833333,-80.355
"Collingwood, New Zealand",-40.677222222,172.682777777
"Fresno, MT",ERROR,ERROR
"Greater Las Vegas, NM",ERROR,ERROR
"Ivanhoe, OK",ERROR,ERROR
"Dermot, KS",ERROR,ERROR
"Plymouth, MN",45.010555555,-93.455555555
"False River, LA",30.5706,-91.5928
"Greece, NY",43.2094,-77.6953
"Belmont, NV",38.5925,-116.871111
"New Garden, IN",ERROR,ERROR
"Burton, NE",42.911388888,-99.591111111
"Canwood, Canada",ERROR,ERROR
"New Smyrna, FL",ERROR,ERROR
"Greece, NY ;",ERROR,ERROR
"Bridgeport, OK",35.546666666,-98.383333333
"Spring Lake, KS",ERROR,ERROR
"Qeqertarsuaq, Greenland",ERROR,ERROR
"Florence, NE",43.438333333,-75.749444444
"Norge, OK",34.988611111,-97.996111111
"Eminence, KS",38.14722222,-100.51027778
"Tompkinsville, NY",40.633888888,-74.085833333
"Roxborough, PA",ERROR,ERROR
"Leadboro, MT",ERROR,ERROR
"Mayfield, CA",-43.821111111,171.421666666
"Peoria, TX",31.975833333,-97.221111111
"Arrowtown, New Zealand",ERROR,ERROR
"New Echota, GA",ERROR,ERROR
"Sandy Springs, GA",33.9375,-84.368611111
"Westampton, NJ",40.0184,-74.8168
"Irondequoit, NY",43.211111111,-77.581944444
"County, DE",ERROR,ERROR
"Quaker Valley, KS",ERROR,ERROR
"Hodgeman Center, KS",ERROR,ERROR
"Avilla, KS",ERROR,ERROR
"McCrory, AR",35.257777777,-91.196666666
"Topaz, UT",ERROR,ERROR
"Cascades, VA",39.0475,-77.3869
"Woodville, OK",ERROR,ERROR
"Johannesburg, GAUT, ZA",ERROR,ERROR
"Cincinnati, AR",36.0372,-94.5111
"Nonchalanta, KS",38.28333333,-100.10027778
"Bryan-College Station, TX",ERROR,ERROR
"Tinton, SD",44.3805,-104.049
"Upper Arlington, OH",40.0206,-83.0664
"West Bowersville, GA",ERROR,ERROR
"Prairie du Chien, WI",43.05165,-91.141241666
"Alameda, Canada",ERROR,ERROR
"Patea, New Zealand",ERROR,ERROR
"Marysville Yuba City, CA",ERROR,ERROR
"Wilmer, Canada",ERROR,ERROR
"Hamilton, NJ",40.207,-74.6744
"Depere, WI",ERROR,ERROR
"Agana, Guam",13.483333333,144.75
"Reamsville, KS",39.93,-98.8669
"Webster, KS",39.38694444,-99.41777778
"County, VA",ERROR,ERROR
"MaComb, OK",35.147777777,-97.008333333
"Earl Grey, Canada",ERROR,ERROR
"Great Barr, United Kingdom",ERROR,ERROR
"Miner, SD",ERROR,ERROR
"Cleburne, KS",ERROR,ERROR
"Manchester, VA",37.4889,-77.5439
"Devils, ND",ERROR,ERROR
"Cloud Chief, OK",35.2525,-98.843055555
"Big Fork, MT",ERROR,ERROR
"Baldur, Canada",ERROR,ERROR
"De Land, FL",ERROR,ERROR
"Tarrytown-Sleepy Hollow, NY",ERROR,ERROR
"Campbell, OK",ERROR,ERROR
"San Juan, CA",11.2848,124.6608
"DeSoto, NE",ERROR,ERROR
"Yale, Canada",ERROR,ERROR
"Moore, OK",35.339527777,-97.486694444
"Cleveland, KS",37.5517,-98.1336
"Denson, AR",ERROR,ERROR
"Harlan, KS",39.6056,-98.7669
"Palermo, KS",39.7325,-94.9767
"Panama City, Panama, Panama",ERROR,ERROR
"Battleboro, VT",ERROR,ERROR
"Foxton, New Zealand",-40.471666666,175.285833333
"Fort Chaffee, AR",ERROR,ERROR
"Liege, WAL, BE",ERROR,ERROR
"Sartoria, NE",40.9783,-99.2139
"Noble, IN",40.46944427,-84.82611084
"Purdy, OK",34.715833333,-97.5875
"Jefferson, MO",43.772777777,-90.75
"Phoenix, Canada",ERROR,ERROR
"Bringier, LA",ERROR,ERROR
"Belgrade, 0, RS",ERROR,ERROR
"Schoharie, KS",ERROR,ERROR
"Waimate, New Zealand",ERROR,ERROR
"Marshfield, OR",ERROR,ERROR
"Home City, KS",ERROR,ERROR
"Pruntytown, WV",39.3339,-80.0767
"Bixby, NC",ERROR,ERROR
"St. Martinville, LA",30.125,-91.8306
"Eagan, MN",44.817777777,-93.166944444
"Hope, NY",43.3,-74.25
"Massett, Canada",ERROR,ERROR
"McComb, OK",ERROR,ERROR
"Quindaro, KS",ERROR,ERROR
"Cairo, C, EG",ERROR,ERROR
"St. Ives, Cambridgeshire, England",ERROR,ERROR
"Lake Landing, NC",ERROR,ERROR
"Happy Valley, MO",ERROR,ERROR
"Grand, OK",35.982222222,-99.795277777
"Lerado, KS",37.7764,-98.2825
"Ransomville, KS",38.5064,-95.4258
"Manzano, NM",34.65028,-106.34806
"Cupar, Canada",ERROR,ERROR
"Square Butte, MT",47.515,-110.19833333
"Lake View, IL",ERROR,ERROR
"Salt Fork, OK",36.635,-97.58888889
"Dragerton, UT",ERROR,ERROR
"Cumminsville, NE",41.9869,-98.5483
"Ladora, NE",ERROR,ERROR
"Burress, NE",40.5814,-97.5017
"Mounds View, MN",45.105,-93.208611111
"McVeytown, PA",40.4975,-77.74056
"MacGregor, Canada",ERROR,ERROR
"Simpson, Canada",ERROR,ERROR
"Bigelow, MO",40.1103,-95.2903
"Pinecrest, FL",25.666666666,-80.3
"HoneoyeFalls, NY",ERROR,ERROR
"Allegheny, PA",40.45,-80.02
"Carthage, OK",ERROR,ERROR
"County, MA",ERROR,ERROR
"Ruby City, ID",43.0261,-116.733
"Essex, KS",ERROR,ERROR
"Cross, OK",ERROR,ERROR
"Guilford, KS",ERROR,ERROR
"Dinbych, United Kingdom",ERROR,ERROR
"Sparta, LA",32.3675,-93.07972222
"Greenburgh, NY",41.031944444,-73.833055555
"Chincoteague, VA",37.93444,-75.36778
"Kenosha City, WI",ERROR,ERROR
"Anoka, NE",42.946944444,-98.830277777
"Huber Heights, OH",39.850833333,-84.1275
"Burford, OK",ERROR,ERROR
"Fort Greene, NY",40.68697,-73.97505
"Christiansted, Virgin Islands",ERROR,ERROR
"Ceredo, VA",ERROR,ERROR
"Yardley, PA",40.2414,-74.8364
"North Kansas City, MO",39.1389,-94.5706
"Chantilly, KS",ERROR,ERROR
"DeForest, WI",43.2458,-89.3458
"Bexley, OH",39.964444,-82.932778
"County, OR",ERROR,ERROR
"Brighton, NY",43.1233,-77.5681
"Louisville, IN",ERROR,ERROR
"Kendrick, OK",35.785277777,-96.775277777
"Iowa Point, KS",39.928333333,-95.238611111
"Nelagoney, OK",36.626388888,-96.242222222
"Ottawa, IA",ERROR,ERROR
"Sumner, KS",ERROR,ERROR
"Quay, OK",36.16,-96.711111111
"Swan Quarter, NC",35.406277777,-76.329086111
"Bay View, WI",ERROR,ERROR
"Eastonville, CO",39.061111111,-104.562222222
"Hot Springs, AR",34.497222222,-93.055277777
"Selkirk, KS",38.4733,-101.544
"Youngstown, Canada",ERROR,ERROR
"NewYork, NY",ERROR,ERROR
"Brinkman, OK",35.01,-99.516666666
"Bala City, KS",ERROR,ERROR
"Kenmore, NY",42.965,-78.8717
"Point Lookout, MD",ERROR,ERROR
"Bland, NM",ERROR,ERROR
"Sedgewick, Canada",ERROR,ERROR
"Mcarthur, OH",39.24694,-82.47944
"Lyttelton, New Zealand",-43.6,172.716666666
"St. Helena, NE",42.812222222,-97.250555555
"Fort Whipple, AZ",34.5547,-112.453
"Raytown, MO",38.995,-94.465555555
"County, PA",ERROR,ERROR
"Agana Heights, Guam",13.468333333,144.745833333
"Leeston, New Zealand",ERROR,ERROR
"Pauline, NE",40.4164,-98.3456
"Dresser Junction, WI",ERROR,ERROR
"Ecter, OK",ERROR,ERROR
"Central City, IL",38.5481,-89.1286
"Berea, NC",ERROR,ERROR
"Penfield, GA",33.667222222,-83.1775
"Marvin, KS",ERROR,ERROR
"Clearing, IL",ERROR,ERROR
"Beamsville, Canada",ERROR,ERROR
"Woodville, New Zealand",-40.3371,175.8667
"Hagers-Town, MD",ERROR,ERROR
"McLean, VA",38.928333333,-77.175277777
"Napoleon, AR",33.795638888,-91.107111111
"Gore, New Zealand",-46.156666666,168.898333333
"Kumara, New Zealand",-42.6333,171.183
"Knowersville, NY",ERROR,ERROR
"Middlesex, United Kingdom",ERROR,ERROR
"Dawson, OK",ERROR,ERROR
"Vienna, NY",43.233333333,-75.733333333
"Burnham, IL",41.6356,-87.5514
"St Martinsville, LA",ERROR,ERROR
"Doaksville, OK",34.0358333,-95.0716667
"Suggsville, AL",31.5896,-87.693
"Bloomington, MO",39.796944444,-92.560277777
"Preston, SD",ERROR,ERROR
"Raymer, CO",40.6086,-103.843
"Germantown, NE",ERROR,ERROR
"Parma, OH",41.391666666,-81.727777777
"St. Marys, PA",41.427777777,-78.560833333
"Potsdam Junction, NY",ERROR,ERROR
"Bazile Mills, NE",42.511944444,-97.905555555
"Haltemprice, United Kingdom",ERROR,ERROR
"Geneva, WI",42.611944444,-88.488333333
"Silver Springs, NY ;",ERROR,ERROR
"Millbrook, Canada",ERROR,ERROR
"Richmond upon Thames, United Kingdom",ERROR,ERROR
"Ashgabat, TZM, TM",ERROR,ERROR
"Mt. Airy, NC",ERROR,ERROR
"Dilworth, OK",36.941388888,-97.228055555
"Hornellsville, NY",42.346111111,-77.673888888
"Wakaw, Canada",ERROR,ERROR
"Lovewell, KS",39.86527778,-97.98166667
"Edina, MN",44.889694444,-93.350111111
"Anaconda, Canada",ERROR,ERROR
"Pitzer Mines, KS",ERROR,ERROR
"Easthampton, NY",ERROR,ERROR
"McMinnville, OR",45.211666666,-123.197222222
"Wa Keeney, KS",ERROR,ERROR
"Dubois, PA",41.1203,-78.7619
"Wellsville-Hornell, NY",ERROR,ERROR
"Winston-Salem, NC",36.1025,-80.260555555
"McAllen, Tex",26.216388888,-98.236388888
"Platte, MO",ERROR,ERROR
"St. Helena, CA",38.502777777,-122.469722222
"Kinnelon, NJ",40.9838,-74.3854
"Montclair Village, CA",ERROR,ERROR
"Monowi, NE",42.828611111,-98.329722222
"Archer, MT",ERROR,ERROR
"Malcolm, Australia",ERROR,ERROR
"Douglas, United Kingdom",ERROR,ERROR
"Ivanhoe, KS",ERROR,ERROR
"Butte City, MT",ERROR,ERROR
"Nescutunga, KS",ERROR,ERROR
"Lake in the Hills, IL",42.1867,-88.3475
"Taloga, KS",ERROR,ERROR
"Howe, NE",40.3219,-95.8192
"Shiloh, IL",38.55,-89.9167
"Carmarthen, United Kingdom",ERROR,ERROR
"Loco, KS",ERROR,ERROR
"Quincy, KS",37.8819,-95.9928
"DuBois, IN",38.445277777,-86.804444444
"McCool Junction, NE",40.743333333,-97.595555555
"Richmond, LA",32.3858,-91.1747
"Sidney, KS",ERROR,ERROR
"Aetna, KS",37.0839,-98.9628
"Pitman's Ferry, AR",ERROR,ERROR
"Havilah, CA",35.5178,-118.519
"Barkerville, Canada",ERROR,ERROR
"Oakville, MO",38.458611111,-90.319444444
"Sharp Park, CA",ERROR,ERROR
"Granite, CA",ERROR,ERROR
"Pearl Harbor Navy Base/Hickam AFB, HI",ERROR,ERROR
"Saint Joseph, FL",38.4,-85.8083
"Featherston, OK",ERROR,ERROR
"Fort Wallace, KS",ERROR,ERROR
"East St. Louis, IL",38.625,-90.1575
"Rockerville, SD",43.9581,-103.359
"Martinez, GA",33.51583,-82.1
"La Porte, NE",ERROR,ERROR
"Red Lake, MN",47.876388888,-95.016944444
"La Kemp, OK",ERROR,ERROR
"Grant's Pass, OR",ERROR,ERROR
"Parker, IN",ERROR,ERROR
"Mt. Juliet, TN",36.202777777,-86.513611111
"Jefferson City, LA",ERROR,ERROR
"Bloomington, UT",37.046382,-113.605765
"McMinnville, TN",35.68667,-85.77917
"Middlebush, NJ",40.5057,-74.5334
"May's Landing, NJ",ERROR,ERROR
"Fremont, KS",ERROR,ERROR
"Terry, SD",44.33361111,-103.81694444
"Marshall, IA",ERROR,ERROR
"Egham, United Kingdom",ERROR,ERROR
"Lewiston Auburn, ME",ERROR,ERROR
"Fentress, TN",ERROR,ERROR
"Alderson, Canada",ERROR,ERROR
"Hiattville, KS",37.7222,-94.8717
"Cunningham, MO",36.19694444,-89.70027778
"Alabama City, AL",34.022333333,-86.045527777
"Lansingburgh ie Troy, NY",ERROR,ERROR
"Marion, NE",40.0158,-100.481
"Tangier, OK",36.42083333,-99.53333333
"Hoffman, OK",35.4883,-95.8447
"County, ME",ERROR,ERROR
"Bangor, AL",33.9744,-86.7567
"Tamora, NE",40.893888888,-97.225
"Cerillos, NM",ERROR,ERROR
"Stoke On Trent, United Kingdom",ERROR,ERROR
"City Island, NY",ERROR,ERROR
"Chitham, IL",ERROR,ERROR
"Hillingdon, United Kingdom",ERROR,ERROR
"Hatfield, KS",ERROR,ERROR
"County, CO",ERROR,ERROR
"Volcano, WV",39.2328,-81.2847
"Christiansted, U.S. Virgin Islands",ERROR,ERROR
"Bethlehem, NY",42.6,-73.833333333
"County, LA",ERROR,ERROR
"Crediton, United Kingdom",ERROR,ERROR
"Peace, KS",38.2106,-98.2044
"Saddleback Valley, CA",ERROR,ERROR
"Little Missouri, ND",ERROR,ERROR
"Homestead, OK",36.149722222,-98.393888888
"South Riverside, CA",ERROR,ERROR
"SeaTac, WA",47.441388888,-122.293055555
"Petroleum Center, PA",41.5161,-79.6825
"Point Pleasant Lake, NJ",ERROR,ERROR
"Supply, OK",ERROR,ERROR
"Hull, United Kingdom",ERROR,ERROR
"Conwayboro, SC",ERROR,ERROR
"Oxford, New Zealand",-43.298,172.188
"East Cleveland, OH",41.5317,-81.5819
"Lawrence, NJ",40.2959,-74.7201
"Gross, NE",42.946666666,-98.569166666
"Downs, OK",ERROR,ERROR
"Petroleum Centre, PA",ERROR,ERROR
"Celia, KS",39.78527778,-101.31583333
"Clayton, MO",38.645277777,-90.331944444
"St. Clair, MO",38.04,-93.77
"Coronado, KS",38.485833333,-101.304722222
"Mt. Dora, FL",ERROR,ERROR
"Michigan Valley, KS",38.6817,-95.5267
"County, NY",ERROR,ERROR
"Englewood, IL",41.78,-87.645
"Redondo, CA",ERROR,ERROR
"San Luis, TX",ERROR,ERROR
"Marin, CA",ERROR,ERROR
", Dansville",ERROR,ERROR
"Surf City, NC",34.428055555,-77.543333333
"Athelstan, IA",40.572777777,-94.5425
"County, VT",ERROR,ERROR
"Hector, KS",ERROR,ERROR
"Dunkirk Fredonia, NY",ERROR,ERROR
"Sandusky, VT",ERROR,ERROR
"Salem, NC",35.7039,-81.6989
"New London, IN",40.4433,-86.2714
"Kanawha, WV",39.1989,-81.46
"Havelock, New Zealand",-41.283055555,173.766666666
"Village of Buffalo, NY",ERROR,ERROR
"Allison, KS",39.575,-100.264
"Eastern Division, United Kingdom",ERROR,ERROR
"St Regis Falls, NY",ERROR,ERROR
"Landis, Canada",ERROR,ERROR
"Maldonado, NM",ERROR,ERROR
"Reece, KS",37.7989,-96.4464
"Petersburg, Australia",ERROR,ERROR
"St. Edward, NE",41.571388888,-97.861388888
"California, KS",ERROR,ERROR
"Wasioja, MN",44.08027778,-92.81944444
"Republic City, KS",ERROR,ERROR
"Mayday, KS",ERROR,ERROR
"Saint Arnaud, Australia",ERROR,ERROR
"Glenboro, Canada",ERROR,ERROR
"Norwood, OH",39.16,-84.455
"Northwest Chicago, IL",ERROR,ERROR
"Mine La Motte, MO",37.615555555,-90.289722222
"Lower Sandusky, OH",ERROR,ERROR
"Berks, PA",ERROR,ERROR
"Eustis, KS",ERROR,ERROR
"Lockland, OH",39.2264,-84.4553
"Capron, OK",ERROR,ERROR
"Ukiah City, CA",ERROR,ERROR
"North Topeka, KS",39.0722,-95.6669
"Kingston, NM",32.9169,-107.706
"Copenhagen, DK, DK",ERROR,ERROR
"McGee, OK",ERROR,ERROR
"La Porte, CA",39.68167,-120.98472
"Minnesota Falls, MN",ERROR,ERROR
"St. Marys, OH",40.5442,-84.39
"Liberty, Canada",ERROR,ERROR
"Forest City, SD",45.00277778,-100.30027778
"Sandy Hill, NY",43.302222222,-73.580555555
"Balrandald, Australia",ERROR,ERROR
"Murray City, UT",ERROR,ERROR
"Kusa, OK",35.449166666,-95.924166666
"Westerham, United Kingdom",ERROR,ERROR
"L'Anse, MI",46.756666666,-88.453333333
"Walnut City, KS",ERROR,ERROR
"Cremorne Junction, Australia",ERROR,ERROR
"Hawkesbury, Australia",ERROR,ERROR
"Fort Hawkins, GA",ERROR,ERROR
"Lincoln, VT",44.0955426,-72.9724365
"Mt. Orab, OH",39.0297,-83.925
"Feasterville, PA",40.143888888,-75.005277777
"Garrison, NE",41.175555555,-97.165
"Rosita, CO",38.0972,-105.336
"Ashburn Farm, VA",ERROR,ERROR
"Pike, PA",ERROR,ERROR
"Bandung, JB, IDN",ERROR,ERROR
"Rio Grande, TX",ERROR,ERROR
"Little Valley, NY ;",ERROR,ERROR
"Logansport, KS",ERROR,ERROR
"Dalbeattie, United Kingdom",ERROR,ERROR
"Cash City, KS",ERROR,ERROR
"Quartz Creek, Canada",ERROR,ERROR
"Carrollton, LA",29.952222,-90.127222
"Osage Mission, KS",37.5186,-95.1736
"Brooklyn, Canada",ERROR,ERROR
"DeBary, FL",28.881388888,-81.324166666
"Zion City, IL",ERROR,ERROR
"Coldwater, OK",ERROR,ERROR
"Saratoga, NY",43.066666666,-73.616666666
"Brownlee, NE",42.2881,-100.626
"Lordsburg, CA",ERROR,ERROR
"Katalla, AK",60.197222222,-144.518333333
"Eastmanville, MI",43.0167,-85.9564
"Indian Springs, MO",48.95777778,-115.04361111
"Mt. Vernon, NY",40.914166666,-73.830555555
"St Francisville, LA",ERROR,ERROR
"Harris, Canada",ERROR,ERROR
"Cooperton, OK",34.866111111,-98.87
"Opunake, New Zealand",ERROR,ERROR
"Karlovac, 4, HR",ERROR,ERROR
"StatenIsland, NY",ERROR,ERROR
"Crystal, CO",39.059167,-107.101111
"Harper's Ferry, VA",ERROR,ERROR
"Borough Of Sandwich, United Kingdom",ERROR,ERROR
"Saratoga, KS",ERROR,ERROR
"McConnelsville, OH",39.64889,-81.85194
"Cincinnati, KS",ERROR,ERROR
"Killingly, CT",41.831388888,-71.850277777
"Lago Vista, TX",30.449722222,-97.996111111
"St. Joseph, MN",45.565555555,-94.313055555
"North Plainfield, NJ",40.622777777,-74.435833333
"Granite, MT",46.316,-113.244
"Eldersburg, MD",39.403611111,-76.950277777
"Silver Mountain, CA",38.6053,-119.769
"Port Vincent, LA",30.3372,-90.8419
"Clifton, SD",ERROR,ERROR
"Halcyon, CA",35.103333333,-120.595833333
"David, OK",ERROR,ERROR
"Alluwe, OK",36.6103,-95.4872
"St. Michael, MN",45.20996,-93.66496
"Excelsior-Minnetonka-Eden Prairie, MN",ERROR,ERROR
"Vienna, LA",32.59098,-92.64793
"Central Butte, Canada",ERROR,ERROR
"Deland-Lake Helen, FL",ERROR,ERROR
"Kalvesta, KS",38.0594,-100.286
"Newtown, CA",38.70444444,-120.67916667
"Butte-Anaconda, MT",ERROR,ERROR
"Silver City, ID",43.016944,-116.733056
"Agassiz, Canada",ERROR,ERROR
"Salt Pond, Canada",ERROR,ERROR
"Fairmount, MO",ERROR,ERROR
"Golden, KS",ERROR,ERROR
"Breckenridge, OK",36.448333333,-97.726944444
"Cantonment, OK",ERROR,ERROR
"Toshkent, UZ, UZ",ERROR,ERROR
"Cutler Ridge, FL",25.580555555,-80.346666666
"Georgetown, MO",38.758611111,-93.238055555
"Whidbey Island Naval Base, WA",ERROR,ERROR
"Mccook, NE",40.205277777,-100.626111111
"Port St. Joe, FL",29.814722222,-85.297222222
"County, NE",ERROR,ERROR
"County, NJ",ERROR,ERROR
"Goodland, OK",ERROR,ERROR
"Hafnarfjordur, Iceland",ERROR,ERROR
"Lang, Canada",ERROR,ERROR
"Cumberland, Australia",ERROR,ERROR
"Alta, UT",40.580833333,-111.637222222
